fan_id,age,gender,city,lat,lon,favorite_team,true_segment,years_following_fifa,app_installed,loyalty_points
F04717,28,F,Ahmedabad,23.05532187237518,72.57588261499323,France,digital_only,15,False,130
F04718,16,F,Hyderabad,17.364540178530838,78.47886476304492,Belgium,local_loyalist,11,True,21
F04719,40,F,Pune,18.532534311152627,73.85698483089217,Argentina,digital_only,9,True,13
F04720,30,M,Bengaluru,12.984643294896468,77.59548352339453,Spain,superfan,5,True,23
F04721,43,M,Kolkata,22.599295815606023,88.31754171236805,USA,casual,4,True,21
F04722,30,F,Kolkata,22.555882488095744,88.31204130932251,Croatia,digital_only,0,True,62
F04723,18,M,Bengaluru,13.019677660870123,77.54663124413652,USA,casual,18,True,59
F04724,37,M,Kolkata,22.614811973548186,88.38061112831969,Belgium,casual,0,True,64
F04725,25,F,Bengaluru,13.017071944021074,77.62074532650104,India,digital_only,7,True,11
F04726,29,M,Hyderabad,17.40808153088148,78.46410395063872,Portugal,casual,12,True,5
F04727,37,F,Delhi,28.576040092317008,77.16163334173304,Portugal,casual,16,True,34
F04728,40,M,Pune,18.550602940636182,73.81910781251274,England,digital_only,0,True,60
F04729,18,M,Pune,18.508701812118986,73.81005771756209,Spain,casual,1,True,147
F04730,24,M,Pune,18.546432898191256,73.82893039278139,Japan,dormant,9,False,46
F04731,22,M,Bengaluru,12.925824249622227,77.62433630966663,Germany,family,8,False,121
F04732,37,M,Hyderabad,17.369221400789648,78.45700341909,Spain,local_loyalist,4,True,72
F04733,27,M,Kolkata,22.554018740266503,88.3354538874889,Argentina,superfan,0,True,553
F04734,32,F,Bengaluru,12.97424873267502,77.60295406776154,Portugal,family,4,False,4
F04735,17,M,Delhi,28.64898059131367,77.2271586610113,Spain,family,7,True,19
F04736,41,F,Chennai,13.067019684112111,80.22811697704473,Spain,family,3,False,90
F04737,32,M,Delhi,28.630944001755864,77.16535198861696,Morocco,superfan,6,True,206
F04738,26,F,Chennai,13.05950606709979,80.23816640742014,Argentina,local_loyalist,11,False,126
F04739,34,M,Mumbai,19.111474213613153,72.90389791706308,Germany,family,13,True,21
F04740,20,M,Pune,18.532499251754345,73.80722526125074,Germany,digital_only,10,True,66
F04741,34,F,Hyderabad,17.429153752275237,78.47175875687921,Argentina,local_loyalist,0,True,45
F04742,40,M,Mumbai,19.086535315424538,72.89034255524483,France,digital_only,14,True,59
F04743,27,F,Chennai,13.091165728979966,80.29198652242727,Japan,digital_only,0,True,17
F04744,25,M,Ahmedabad,23.060898144250668,72.56268975415166,France,superfan,14,False,34
F04745,44,M,Bengaluru,12.99929321785386,77.62559665745377,Argentina,local_loyalist,0,True,18
F04746,43,M,Hyderabad,17.36009831611811,78.46781281505348,Argentina,superfan,14,True,57
F04747,16,M,Pune,18.557661661103865,73.8306732060374,Mexico,digital_only,5,True,30
F04748,33,M,Mumbai,19.088855194806513,72.85214449534787,Italy,casual,15,True,13
F04749,24,M,Bengaluru,12.961274093998348,77.56144087052827,England,digital_only,12,True,15
F04750,37,M,Ahmedabad,22.98009159443689,72.56152186428001,Germany,casual,13,False,54
F04751,44,M,Chennai,13.112550398389116,80.22362371247297,Germany,local_loyalist,2,True,33
F04752,27,M,Kolkata,22.601320032832266,88.31016055349595,Mexico,family,4,True,19
F04753,31,F,Chennai,13.107634638325166,80.27079279327349,USA,casual,11,False,85
F04754,39,M,Chennai,13.092997095682948,80.28766772798672,Mexico,superfan,5,True,458
F04755,35,M,Chennai,13.103624670257979,80.25368861926631,Argentina,casual,13,True,162
F04756,24,M,Chennai,13.085131065083305,80.2695186304758,Portugal,family,14,False,57
F04757,29,M,Ahmedabad,22.994210706256666,72.57469384472002,Netherlands,digital_only,11,True,24
F04758,32,F,Pune,18.47519170351206,73.85391299289508,Morocco,digital_only,10,True,37
F04759,16,M,Bengaluru,13.013979240957921,77.55496566340442,Germany,superfan,13,True,11
F04760,38,F,Pune,18.562176033650783,73.85992372504977,Argentina,local_loyalist,8,True,30
F04761,44,M,Bengaluru,13.013879688666647,77.56406247872705,Morocco,family,9,True,129
F04762,38,M,Kolkata,22.551203475812333,88.36668605333081,Portugal,family,2,False,25
F04763,19,M,Delhi,28.626598691190658,77.19979645517797,England,local_loyalist,3,True,61
F04764,42,M,Pune,18.568164920137203,73.81784185766189,Italy,superfan,12,True,218
F04765,35,M,Hyderabad,17.378725062371277,78.46201663818822,England,superfan,0,True,625
F04766,29,M,Bengaluru,12.95144029376873,77.55471847365992,Spain,superfan,0,True,119
F04767,42,M,Pune,18.49006799301051,73.82658070069083,Japan,casual,16,True,52
F04768,24,M,Ahmedabad,23.06201943551338,72.54805572416618,Italy,casual,7,False,31
F04769,16,F,Delhi,28.640626917127214,77.16826910161323,India,casual,0,True,30
F04770,18,M,Ahmedabad,23.03237330394828,72.52395203384003,Japan,casual,10,True,22
F04771,38,F,Pune,18.47324488581491,73.83884006269508,Croatia,dormant,15,False,180
F04772,16,M,Mumbai,19.11596673809617,72.8557812423511,Netherlands,local_loyalist,9,True,90
F04773,24,F,Delhi,28.604683202165184,77.23977953209449,England,family,3,True,15
F04774,40,M,Chennai,13.07041077083006,80.27204081715689,Argentina,local_loyalist,2,True,44
F04775,17,F,Delhi,28.561215285054335,77.20018646826449,Morocco,superfan,5,True,493
F04776,16,Other,Chennai,13.064848823021926,80.29079657083933,England,family,6,True,18
F04777,24,F,Pune,18.50444911496436,73.8786593817365,Italy,casual,8,True,35
F04778,31,F,Ahmedabad,22.989699544902678,72.55594244293162,England,local_loyalist,13,True,17
F04779,41,M,Pune,18.504329533986787,73.83941168038855,Germany,casual,8,True,40
F04780,26,F,Pune,18.52873729517902,73.84427832181845,Portugal,dormant,7,False,31
F04781,32,M,Hyderabad,17.354540145129878,78.50590860979852,France,casual,15,True,57
F04782,30,F,Pune,18.519451704371935,73.81954656106322,USA,casual,16,True,27
F04783,30,F,Kolkata,22.612810498163043,88.37153615074786,Argentina,dormant,14,False,46
F04784,31,F,Delhi,28.620764078261537,77.18170914899535,Germany,superfan,5,True,262
F04785,16,F,Chennai,13.119569938644663,80.31531039306125,Germany,local_loyalist,8,True,34
F04786,34,F,Bengaluru,12.959539070225112,77.54339851426248,Netherlands,local_loyalist,6,True,20
F04787,16,M,Ahmedabad,23.059286023746072,72.56904301357022,Italy,family,13,True,34
F04788,37,F,Bengaluru,12.945804350168844,77.62320226651775,England,dormant,11,False,74
F04789,34,F,Chennai,13.082855146089326,80.25631063681779,Morocco,dormant,3,False,78
F04790,28,F,Hyderabad,17.338243027694666,78.52473285636286,India,superfan,8,True,40
F04791,37,M,Mumbai,19.117874030320447,72.84715285756828,Argentina,family,1,False,5
F04792,27,F,Mumbai,19.116027430405573,72.90646779477959,USA,local_loyalist,10,False,49
F04793,19,M,Delhi,28.582946647544983,77.20033067345666,France,local_loyalist,6,False,10
F04794,28,M,Bengaluru,12.97288346699028,77.61004130163138,Belgium,casual,4,False,5
F04795,27,M,Kolkata,22.542755582303318,88.3880009887243,Spain,local_loyalist,10,True,22
F04796,25,M,Delhi,28.59578539314,77.19055493738229,Netherlands,dormant,8,False,92
F04797,30,F,Pune,18.518909803627746,73.8211248429134,France,dormant,4,True,3
F04798,16,F,Bengaluru,12.955922065894454,77.56261219711888,England,digital_only,5,True,24
F04799,53,M,Hyderabad,17.418703603315393,78.52001510010895,Argentina,superfan,2,True,157
F04800,18,M,Chennai,13.128401323512247,80.31702591865653,Portugal,casual,11,True,61
F04801,34,M,Chennai,13.114083497679326,80.31475145233587,Argentina,family,2,True,38
F04802,36,F,Mumbai,19.075655980299267,72.9085568774191,Spain,local_loyalist,6,True,3
F04803,22,F,Ahmedabad,22.999490014340278,72.52313981690403,Portugal,digital_only,6,False,21
F04804,28,M,Delhi,28.560148329043223,77.17881478999439,Netherlands,superfan,7,True,49
F04805,26,M,Chennai,13.125532803683752,80.27030157558474,USA,digital_only,10,False,46
F04806,30,M,Kolkata,22.60562414646202,88.32781380568247,France,digital_only,9,False,162
F04807,16,M,Mumbai,19.110751124225853,72.85232391753249,Mexico,dormant,3,True,107
F04808,21,F,Bengaluru,12.952108546962416,77.62563279949798,France,local_loyalist,7,True,31
F04809,45,M,Hyderabad,17.369715700385147,78.46463892403403,Argentina,casual,14,True,64
F04810,41,F,Kolkata,22.599608435043493,88.33541959961471,Argentina,digital_only,13,True,23
F04811,29,M,Bengaluru,12.93272141148207,77.59652965939202,Spain,superfan,14,True,280
F04812,24,F,Kolkata,22.595174512914827,88.4054523009796,Brazil,dormant,12,True,115
F04813,31,Other,Delhi,28.582428679305973,77.16346417101512,Germany,casual,8,True,12
F04814,34,M,Kolkata,22.619431025406676,88.35279653135349,Mexico,digital_only,4,True,56
F04815,19,M,Delhi,28.622394599529912,77.19741437560319,Germany,casual,11,True,60
F04816,29,F,Kolkata,22.54210528084623,88.33014159241917,Argentina,local_loyalist,0,True,30
F04817,34,F,Ahmedabad,23.0006653531119,72.52187629670364,Argentina,local_loyalist,5,True,26
F04818,25,M,Chennai,13.114644459753496,80.23715068557097,Argentina,local_loyalist,3,True,105
F04819,31,F,Ahmedabad,23.058496410344887,72.60672445026415,England,casual,0,False,37
F04820,28,F,Delhi,28.651749799792064,77.2082205899666,England,casual,0,True,40
F04821,32,M,Kolkata,22.53052482358524,88.34271300491734,Brazil,casual,15,True,10
F04822,29,M,Delhi,28.613286070593485,77.15068537120777,Belgium,local_loyalist,10,True,40
F04823,16,M,Delhi,28.601792827982173,77.23287080143504,Spain,superfan,0,True,697
F04824,36,M,Mumbai,19.095271455576235,72.83028835457083,Japan,local_loyalist,6,True,90
F04825,40,F,Pune,18.541461836333717,73.8298327588121,India,family,12,True,121
F04826,35,M,Hyderabad,17.389641380721596,78.52030653068407,Portugal,family,8,True,18
F04827,39,M,Chennai,13.091277021021227,80.22972523594092,France,digital_only,7,True,31
F04828,43,F,Bengaluru,12.96941220238255,77.5885862502317,Brazil,digital_only,14,True,0
F04829,42,M,Ahmedabad,23.039107887349562,72.57170223377479,Argentina,superfan,11,True,258
F04830,31,M,Bengaluru,12.961781420948988,77.57610512934174,Brazil,local_loyalist,10,False,30
F04831,32,M,Hyderabad,17.41332461639621,78.45140302580609,Portugal,family,2,True,3
F04832,31,M,Hyderabad,17.36453450253898,78.49139604611885,Argentina,casual,2,True,5
F04833,31,M,Bengaluru,12.932398152092807,77.57469976016684,Japan,digital_only,4,True,108
F04834,38,M,Kolkata,22.6011049385969,88.35440680193786,England,family,10,True,74
F04835,24,F,Bengaluru,13.011576593010178,77.58442301883203,Brazil,family,7,False,41
F04836,46,M,Kolkata,22.532542638002077,88.3525767663548,Brazil,casual,4,False,51
F04837,18,M,Bengaluru,12.957057708074098,77.62175440368257,Argentina,digital_only,6,True,0
F04838,33,M,Kolkata,22.53095482370019,88.32498165729697,France,casual,14,False,127
F04839,36,M,Kolkata,22.545666674467366,88.3739322188379,Portugal,superfan,1,True,125
F04840,38,M,Kolkata,22.608986018741525,88.3690035054037,Brazil,dormant,13,False,95
F04841,25,M,Bengaluru,13.007045745894482,77.57922408441625,Croatia,family,9,True,17
F04842,31,M,Ahmedabad,22.99734697621048,72.52602573586837,Portugal,family,10,True,6
F04843,24,M,Chennai,13.127991695983841,80.2267917786103,Mexico,superfan,10,True,128
F04844,34,F,Hyderabad,17.347970912113595,78.4910487473323,France,family,0,True,45
F04845,33,F,Pune,18.566941117106808,73.88491027950231,Croatia,digital_only,10,False,65
F04846,45,F,Delhi,28.650957578703206,77.21579597725191,Japan,casual,3,True,0
F04847,31,M,Delhi,28.586416731809315,77.17702348646144,Brazil,digital_only,4,True,1
F04848,32,M,Hyderabad,17.347843596508717,78.47926132260966,Germany,superfan,3,True,469
F04849,33,F,Bengaluru,12.987504029882091,77.56693520089193,Brazil,family,0,True,56
F04850,40,F,Hyderabad,17.411019795240136,78.51787481131828,Japan,local_loyalist,13,True,22
F04851,28,F,Hyderabad,17.404351154751225,78.43673790824623,Germany,casual,7,True,9
F04852,32,F,Kolkata,22.52282975453469,88.36427522777498,France,casual,7,False,47
F04853,34,M,Delhi,28.570721250009722,77.1841341360834,England,casual,7,True,7
F04854,24,F,Delhi,28.592693061256732,77.15647926394246,France,superfan,10,True,913
F04855,20,F,Hyderabad,17.385173513218106,78.43746236616616,England,local_loyalist,12,False,19
F04856,22,M,Pune,18.519081754026484,73.81136267447893,Belgium,family,11,True,85
F04857,30,F,Pune,18.513529979183673,73.85333878049673,England,superfan,7,True,204
F04858,38,M,Hyderabad,17.41117185558968,78.46748266997773,France,superfan,15,True,241
F04859,30,F,Chennai,13.11762005539477,80.25978098471266,Brazil,digital_only,1,False,19
F04860,37,M,Hyderabad,17.39914740452359,78.48745172603743,Spain,family,6,True,41
F04861,32,M,Kolkata,22.6100706734242,88.38337283903225,France,casual,14,True,70
F04862,21,M,Bengaluru,12.94954498081565,77.59702442912615,Germany,casual,9,True,44
F04863,27,M,Delhi,28.57664603797171,77.19206735036656,Spain,local_loyalist,5,True,49
F04864,41,Other,Pune,18.563716400947865,73.8716556797171,Mexico,casual,7,True,45
F04865,16,Other,Delhi,28.61886459124712,77.22515501898425,Belgium,superfan,0,True,394
F04866,26,M,Kolkata,22.568115172085268,88.3582612498889,Morocco,family,14,True,6
F04867,30,F,Chennai,13.106798050414703,80.2353564757354,France,local_loyalist,12,False,160
F04868,35,M,Pune,18.566998651624402,73.87375250979665,Germany,local_loyalist,8,True,17
F04869,34,M,Mumbai,19.09946811036365,72.8286456337888,Portugal,family,3,True,27
F04870,16,M,Delhi,28.59922178986746,77.15736205592934,Morocco,local_loyalist,9,True,7
F04871,21,M,Ahmedabad,23.02590004488463,72.53445925979605,Portugal,casual,2,True,8
F04872,33,F,Ahmedabad,23.03493734780463,72.61284496292376,Italy,casual,13,True,16
F04873,25,M,Bengaluru,13.01047076064543,77.60783331442502,India,casual,8,False,14
F04874,40,M,Pune,18.52465848998437,73.88887158656482,France,casual,0,False,33
F04875,16,M,Kolkata,22.619432443345033,88.35410446259138,Portugal,local_loyalist,5,True,91
F04876,41,M,Pune,18.543817972349196,73.87162447305444,Germany,family,14,True,26
F04877,41,F,Mumbai,19.064892333157278,72.85348535076865,Brazil,dormant,5,False,75
F04878,27,F,Hyderabad,17.419304962523796,78.51413809807099,Portugal,local_loyalist,4,True,46
F04879,25,F,Bengaluru,12.93720341057052,77.56804757665724,Portugal,casual,14,True,34
F04880,21,M,Delhi,28.590509426115098,77.18977047049557,Brazil,superfan,10,True,2
F04881,41,M,Bengaluru,12.948898944560955,77.60845887709867,Belgium,family,13,True,26
F04882,46,M,Bengaluru,12.981649810493636,77.61169485818586,Portugal,digital_only,15,True,192
F04883,35,F,Bengaluru,12.929093417101898,77.54520037959921,Portugal,local_loyalist,5,True,15
F04884,35,M,Kolkata,22.578294499194143,88.34550997630664,France,family,7,True,43
F04885,37,Other,Bengaluru,12.948723732163995,77.57827144664637,Argentina,local_loyalist,0,True,51
F04886,34,F,Pune,18.473537889952798,73.84341636947927,Spain,family,7,True,99
F04887,27,F,Hyderabad,17.423727154630306,78.49013853751045,Germany,superfan,15,True,287
F04888,45,M,Ahmedabad,22.992285730993274,72.54251871479494,France,family,0,True,2
F04889,19,F,Mumbai,19.086262081464927,72.84972147130404,USA,family,5,True,91
F04890,43,F,Bengaluru,12.93186202669054,77.60523086703672,Mexico,casual,3,True,50
F04891,24,F,Delhi,28.654327948275565,77.20578358228244,Brazil,local_loyalist,9,True,43
F04892,38,F,Hyderabad,17.380231580759812,78.52782224498083,Spain,casual,4,False,16
F04893,23,F,Kolkata,22.56702144117248,88.4024966974473,Argentina,dormant,12,False,92
F04894,39,Other,Hyderabad,17.39166831846685,78.47897636691458,England,superfan,7,True,2
F04895,22,M,Kolkata,22.537211566356472,88.34567429970969,Spain,digital_only,5,True,34
F04896,30,F,Hyderabad,17.422987014536012,78.50936700482238,Brazil,casual,9,True,259
F04897,35,M,Delhi,28.592726070876612,77.15927879421568,Portugal,local_loyalist,10,True,11
F04898,25,M,Mumbai,19.03537248882355,72.91346580620541,Portugal,casual,7,True,141
F04899,22,F,Delhi,28.6297987613195,77.23184614650755,Italy,casual,3,False,3
F04900,33,F,Pune,18.504857110520465,73.87478266592262,Croatia,digital_only,0,False,47
F04901,22,F,Bengaluru,12.968320032094418,77.57376635122333,Mexico,dormant,13,True,52
F04902,34,M,Chennai,13.075044423597578,80.26891089778806,Italy,casual,1,True,39
F04903,28,F,Pune,18.487214543428156,73.80235822176839,England,casual,5,True,9
F04904,31,F,Hyderabad,17.39464934852762,78.4520915686564,Portugal,family,7,True,54
F04905,32,F,Bengaluru,12.99729150538219,77.54341560743805,Argentina,digital_only,10,True,52
F04906,46,M,Kolkata,22.549571245701337,88.31484231683045,England,dormant,4,False,0
F04907,17,M,Delhi,28.5711416230019,77.24356017417314,Morocco,casual,10,False,38
F04908,38,F,Kolkata,22.58866579446829,88.38077927310265,France,local_loyalist,11,False,25
F04909,38,F,Bengaluru,13.002004343369647,77.63012014078846,Spain,casual,0,True,98
F04910,34,M,Ahmedabad,22.97798334171728,72.59510390459351,India,casual,5,False,133
F04911,39,F,Bengaluru,12.974864153794682,77.59861541831646,Germany,local_loyalist,5,True,7
F04912,21,F,Hyderabad,17.402779437048302,78.46428875199175,Japan,local_loyalist,9,False,34
F04913,41,M,Bengaluru,12.920715055279858,77.55138035281311,Netherlands,family,7,True,38
F04914,21,M,Delhi,28.656308944785064,77.15278099759288,France,casual,8,False,114
F04915,29,F,Ahmedabad,22.988344363029345,72.58394799609633,Brazil,digital_only,6,True,70
F04916,24,M,Chennai,13.122122841254061,80.26454766853905,USA,digital_only,9,True,31
F04917,34,M,Mumbai,19.08593952271619,72.89271524927794,France,dormant,7,True,7
F04918,30,M,Chennai,13.088598201402363,80.23480368035015,Germany,casual,1,False,136
F04919,40,M,Hyderabad,17.413205928122437,78.52166995821034,Portugal,casual,13,True,5
F04920,26,M,Hyderabad,17.370590565506237,78.45325669511864,Argentina,casual,12,True,13
F04921,35,F,Kolkata,22.555662229919132,88.37791825308,Spain,digital_only,4,True,73
F04922,28,M,Pune,18.503883337831336,73.8769426919047,Argentina,casual,4,True,34
F04923,23,F,Pune,18.48876892853085,73.8580840776642,France,dormant,4,False,30
F04924,28,M,Bengaluru,12.983554684821245,77.56695052652996,Italy,casual,6,True,30
F04925,32,M,Mumbai,19.02040304061373,72.88870218489922,USA,family,0,True,15
F04926,16,F,Chennai,13.125894126054702,80.28510319616555,Mexico,superfan,9,True,442
F04927,17,M,Chennai,13.11450260860207,80.285718905999,Germany,local_loyalist,9,True,40
F04928,21,M,Hyderabad,17.38451433877979,78.51315864670043,USA,dormant,3,True,6
F04929,47,M,Kolkata,22.589023675350504,88.33097862383441,Argentina,casual,12,True,44
F04930,22,F,Mumbai,19.05751681995986,72.82053801318098,Argentina,dormant,7,False,26
F04931,21,F,Delhi,28.62311645284997,77.18099659425013,Netherlands,digital_only,9,True,52
F04932,20,M,Mumbai,19.108079315995685,72.85104374015532,Germany,dormant,10,True,65
F04933,32,M,Bengaluru,12.930783284899341,77.5755111831249,Argentina,local_loyalist,8,True,24
F04934,16,M,Mumbai,19.083475885028164,72.88164685583426,Spain,casual,12,True,120
F04935,26,F,Bengaluru,12.938672687233955,77.60220962922848,France,casual,6,True,40
F04936,36,F,Mumbai,19.03295388479106,72.84856403496637,England,casual,2,True,23
F04937,30,M,Pune,18.493388818160913,73.8745998218391,USA,superfan,2,True,184
F04938,19,M,Pune,18.522306320093026,73.83752315484026,Portugal,casual,14,True,96
F04939,22,F,Delhi,28.623477471653864,77.2372076658216,Argentina,superfan,11,True,70
F04940,46,F,Bengaluru,12.94737049117858,77.62874090242488,France,digital_only,10,False,63
F04941,27,F,Ahmedabad,22.98813921334963,72.52072923044918,USA,family,19,False,49
F04942,24,F,Bengaluru,12.986755649206804,77.57345834216262,England,casual,10,True,44
F04943,28,M,Kolkata,22.59850721123857,88.38366013209856,Spain,casual,11,True,66
F04944,23,F,Chennai,13.04110435435381,80.30605535959243,Mexico,local_loyalist,9,True,16
F04945,20,F,Hyderabad,17.357962117811137,78.44258252403043,Portugal,casual,3,True,29
F04946,39,M,Hyderabad,17.418775233798996,78.5121881483634,Spain,superfan,1,True,163
F04947,40,M,Bengaluru,12.97461573441413,77.62723507867953,Belgium,casual,7,True,3
F04948,48,F,Chennai,13.085566092568701,80.28561834278513,Italy,dormant,4,False,63
F04949,30,F,Delhi,28.64341671153252,77.16655257172982,Japan,family,12,True,14
F04950,27,F,Kolkata,22.545535470480996,88.38639374854272,Spain,casual,13,True,11
F04951,37,F,Hyderabad,17.38072734639437,78.50854833592352,Brazil,local_loyalist,8,False,12
F04952,44,F,Pune,18.5420373725209,73.8849991869361,Argentina,digital_only,8,True,19
F04953,16,F,Hyderabad,17.363728437642617,78.47357627921487,Mexico,local_loyalist,4,True,90
F04954,28,M,Pune,18.56459513628337,73.85833466549323,Spain,local_loyalist,9,True,2
F04955,25,M,Bengaluru,12.933155228305916,77.6287943760951,Germany,local_loyalist,7,True,1
F04956,32,F,Ahmedabad,22.970062819289264,72.5657116947197,Croatia,casual,6,False,83
F04957,42,M,Mumbai,19.07791909474199,72.83760234482368,USA,superfan,10,False,530
F04958,34,M,Pune,18.55748805903021,73.8234215843103,Croatia,digital_only,13,True,13
F04959,41,F,Chennai,13.117624520941936,80.30471913858709,Portugal,family,8,True,43
F04960,29,F,Pune,18.55457176615488,73.84453010996795,Brazil,digital_only,11,True,81
F04961,18,F,Chennai,13.053287410336734,80.30939404013066,Brazil,family,4,False,42
F04962,40,M,Ahmedabad,22.980875176604965,72.52553499371635,Brazil,dormant,4,False,80
F04963,35,M,Pune,18.56403454745447,73.8315382215648,Spain,casual,11,True,0
F04964,27,M,Chennai,13.128500121645795,80.22656195783865,Spain,local_loyalist,9,True,21
F04965,21,F,Chennai,13.053699083062163,80.29138818150143,Japan,local_loyalist,5,True,18
F04966,41,M,Hyderabad,17.403526329641977,78.49677643563537,USA,dormant,15,False,53
F04967,46,M,Chennai,13.034693924156523,80.31654402217738,Brazil,dormant,5,False,9
F04968,38,F,Hyderabad,17.372595515169692,78.51700623519518,Spain,local_loyalist,7,True,4
F04969,27,M,Hyderabad,17.33851546226231,78.50433508208772,Portugal,casual,2,False,8
F04970,31,F,Kolkata,22.580703724268645,88.36352648708548,Japan,family,4,False,43
F04971,31,F,Delhi,28.646528346022656,77.20243829038343,Japan,superfan,11,True,123
F04972,24,M,Bengaluru,12.982539063012544,77.54231524336097,Italy,family,21,True,311
F04973,37,M,Bengaluru,12.935787852151206,77.60734730433455,England,dormant,5,False,101
F04974,16,M,Ahmedabad,23.033780998448577,72.58410022903763,Brazil,casual,9,True,13
F04975,29,M,Mumbai,19.077722408637584,72.84201358998845,Mexico,local_loyalist,12,False,87
F04976,22,F,Hyderabad,17.35916988950977,78.48306228132274,Germany,digital_only,12,True,36
F04977,24,F,Pune,18.521485102592187,73.85815100497676,Mexico,digital_only,9,True,65
F04978,37,F,Mumbai,19.08674364631363,72.82920204586615,Italy,casual,9,True,2
F04979,46,F,Ahmedabad,22.988026170185027,72.59753995715126,Germany,family,7,True,146
F04980,38,M,Kolkata,22.542738072357594,88.40235999551429,England,dormant,11,False,12
F04981,24,M,Chennai,13.030563475539719,80.26877822930884,Germany,dormant,7,False,81
F04982,25,F,Chennai,13.122119145254786,80.2612088208641,Spain,casual,4,True,12
F04983,37,F,Bengaluru,12.925983659520117,77.58265459096614,Brazil,family,5,True,25
F04984,27,F,Hyderabad,17.356775604486092,78.49268921416328,England,family,3,True,15
F04985,24,F,Chennai,13.046673577665155,80.2953172791073,Belgium,casual,9,True,259
F04986,31,M,Pune,18.540888064072316,73.88146683332073,Mexico,superfan,0,True,167
F04987,31,M,Delhi,28.60142046550261,77.22920253754776,France,casual,3,False,30
F04988,26,M,Bengaluru,12.945633601496366,77.57429465614841,France,dormant,6,True,111
F04989,16,M,Kolkata,22.536143333452163,88.31084580905429,Croatia,local_loyalist,6,True,27
F04990,16,F,Kolkata,22.533330787749208,88.32050837441923,Argentina,local_loyalist,5,True,28
F04991,41,M,Kolkata,22.53384242802239,88.38274727124606,Mexico,casual,7,True,10
F04992,16,M,Chennai,13.110601877778437,80.26952376002528,Spain,local_loyalist,5,False,12
F04993,17,F,Chennai,13.101665774932664,80.26029256445759,Brazil,superfan,0,True,195
F04994,18,M,Chennai,13.090460054245689,80.30936088858512,Morocco,casual,7,False,111
F04995,25,F,Bengaluru,12.977183649736578,77.60352242893829,Croatia,local_loyalist,3,True,54
F04996,19,M,Kolkata,22.608940079109058,88.38320735927333,Japan,casual,6,False,53
F04997,28,M,Bengaluru,13.003693096437162,77.62706660100216,France,family,9,True,39
F04998,34,M,Ahmedabad,23.031357458416622,72.60622304003513,Portugal,casual,10,False,1
F04999,16,F,Mumbai,19.118430851611233,72.83192728382781,Japan,local_loyalist,5,True,6
F05000,42,F,Kolkata,22.574043539358872,88.33085593298857,Germany,digital_only,0,True,5
F05001,30,M,Pune,18.559504754579677,73.81796259884236,Brazil,local_loyalist,0,False,5
F05002,43,F,Bengaluru,12.966320895472268,77.56644870158718,Morocco,superfan,9,True,63
F05003,34,M,Delhi,28.63300691328517,77.19508388334104,Morocco,superfan,5,False,64
F05004,18,F,Chennai,13.052665932714469,80.22935404998367,Spain,dormant,11,True,2
F05005,41,M,Delhi,28.630518250447377,77.17071103634127,Argentina,casual,5,True,41
F05006,29,F,Chennai,13.103040808448371,80.25374208400423,England,family,12,False,95
F05007,16,M,Ahmedabad,23.041022513666928,72.61087851356,England,dormant,6,True,40
F05008,44,M,Bengaluru,12.983343644402062,77.60810122688636,Portugal,casual,8,True,19
F05009,32,M,Kolkata,22.561978024594392,88.38327224592685,England,casual,0,True,35
F05010,40,M,Ahmedabad,23.034430407242017,72.54751381852546,USA,local_loyalist,11,True,36
F05011,22,F,Kolkata,22.56008573870617,88.39852144443088,India,dormant,9,True,63
F05012,38,F,Chennai,13.052776030754075,80.27648947288945,Italy,dormant,14,False,17
F05013,19,F,Hyderabad,17.41548076451681,78.52197828282718,Germany,digital_only,15,True,6
F05014,23,F,Pune,18.525245884913424,73.8159237002658,USA,family,13,True,19
F05015,39,F,Ahmedabad,23.00939740640816,72.55109120205996,Japan,casual,2,True,11
F05016,25,M,Ahmedabad,22.99454664063274,72.52710473580572,Spain,dormant,17,False,47
F05017,34,F,Delhi,28.649160797680462,77.15581745141587,Germany,dormant,5,False,27
F05018,17,Other,Bengaluru,13.019975918649125,77.61108349900478,Germany,casual,7,False,2
F05019,26,M,Delhi,28.657891145585037,77.24626005813809,India,casual,15,True,43
F05020,35,F,Delhi,28.56005740116675,77.19721512138756,Portugal,superfan,5,True,81
F05021,23,F,Pune,18.485003992860563,73.8320125492058,Argentina,casual,6,True,4
F05022,18,M,Bengaluru,12.924135719223385,77.62258675937007,Spain,family,9,True,16
F05023,22,M,Hyderabad,17.396494019213456,78.48604313103812,Spain,casual,5,True,58
F05024,27,F,Delhi,28.57768087582325,77.18390729931178,Germany,superfan,7,True,88
F05025,23,M,Hyderabad,17.41053171443361,78.49562666870924,England,casual,7,True,44
F05026,30,F,Chennai,13.03398307903107,80.27048520561272,India,dormant,9,True,20
F05027,29,M,Pune,18.50847579447143,73.84669660014328,Japan,local_loyalist,10,True,87
F05028,31,F,Chennai,13.045522050437857,80.28611157591556,England,digital_only,10,True,53
F05029,38,M,Pune,18.531687170196573,73.866515349373,France,casual,9,True,118
F05030,29,M,Bengaluru,12.970720693411012,77.62511353755058,Morocco,dormant,5,True,16
F05031,40,M,Chennai,13.08063293579406,80.31498537071242,Argentina,family,11,False,69
F05032,33,F,Bengaluru,12.939197677758383,77.58569313209514,Germany,casual,17,True,30
