fan_id,city,favorite_team,age,segment,loyalty_points,sessions,conversion_rate
F04748,Mumbai,Italy,33,Casual Followers,13,3.0,0.0
F04749,Bengaluru,England,24,Dormant / At-Risk,15,1.0,0.0
F04750,Ahmedabad,Germany,37,Dormant / At-Risk,54,1.0,0.0
F04751,Chennai,Germany,44,Digital Browsers,33,5.0,0.0
F04752,Kolkata,Mexico,27,Digital Browsers,19,5.0,0.2
F04753,Chennai,USA,31,Casual Followers,85,3.0,0.0
F04754,Chennai,Mexico,39,Super Fans,458,1.0,0.0
F04755,Chennai,Argentina,35,Digital Browsers,162,4.0,0.0
F04756,Chennai,Portugal,24,Casual Followers,57,3.0,0.0
F04757,Ahmedabad,Netherlands,29,Casual Followers,24,3.0,0.0
F04758,Pune,Morocco,32,Digital Browsers,37,5.0,0.0
F04759,Bengaluru,Germany,16,Dormant / At-Risk,11,3.0,0.0
F04760,Pune,Argentina,38,Casual Followers,30,2.0,0.0
F04761,Bengaluru,Morocco,44,Digital Browsers,129,4.0,0.0
F04762,Kolkata,Portugal,38,Digital Browsers,25,4.0,0.0
F04763,Delhi,England,19,Casual Followers,61,2.0,0.0
F04764,Pune,Italy,42,Digital Browsers,218,5.0,0.0
F04765,Hyderabad,England,35,Super Fans,625,2.0,0.0
F04766,Bengaluru,Spain,29,Dormant / At-Risk,119,2.0,0.0
F04767,Pune,Japan,42,Dormant / At-Risk,52,3.0,0.0
F04768,Ahmedabad,Italy,24,Dormant / At-Risk,31,3.0,0.0
F04769,Delhi,India,16,Casual Followers,30,1.0,0.0
F04770,Ahmedabad,Japan,18,Dormant / At-Risk,22,3.0,0.0
F04771,Pune,Croatia,38,Digital Browsers,180,4.0,0.0
F04772,Mumbai,Netherlands,16,Dormant / At-Risk,90,2.0,0.0
F04773,Delhi,England,24,Dormant / At-Risk,15,2.0,0.0
F04774,Chennai,Argentina,40,Dormant / At-Risk,44,2.0,0.0
F04775,Delhi,Morocco,17,Super Fans,493,3.0,0.0
F04776,Chennai,England,16,Digital Browsers,18,5.0,0.0
F04777,Pune,Italy,24,Dormant / At-Risk,35,1.0,0.0
F04778,Ahmedabad,England,31,Digital Browsers,17,5.0,0.2
F04779,Pune,Germany,41,High Engagers,40,1.0,1.0
F04780,Pune,Portugal,26,Dormant / At-Risk,31,2.0,0.0
F04781,Hyderabad,France,32,Digital Browsers,57,4.0,0.0
F04782,Pune,USA,30,Dormant / At-Risk,27,2.0,0.0
F04783,Kolkata,Argentina,30,Digital Browsers,46,9.0,0.0
F04784,Delhi,Germany,31,Dormant / At-Risk,262,1.0,0.0
F04785,Chennai,Germany,16,Digital Browsers,34,5.0,0.0
F04786,Bengaluru,Netherlands,34,Dormant / At-Risk,20,2.0,0.0
F04787,Ahmedabad,Italy,16,Digital Browsers,34,5.0,0.0
F04788,Bengaluru,England,37,Digital Browsers,74,4.0,0.0
F04789,Chennai,Morocco,34,Digital Browsers,78,4.0,0.0
F04790,Hyderabad,India,28,Digital Browsers,40,8.0,0.0
F04791,Mumbai,Argentina,37,Dormant / At-Risk,5,2.0,0.0
F04792,Mumbai,USA,27,High Engagers,49,6.0,0.3333333333333333
F04793,Delhi,France,19,Casual Followers,10,1.0,0.0
F04794,Bengaluru,Belgium,28,Digital Browsers,5,4.0,0.0
F04795,Kolkata,Spain,27,Dormant / At-Risk,22,2.0,0.0
F04796,Delhi,Netherlands,25,High Engagers,92,3.0,0.3333333333333333
F04797,Pune,France,30,Dormant / At-Risk,3,2.0,0.0
F04798,Bengaluru,England,16,Digital Browsers,24,5.0,0.0
F04799,Hyderabad,Argentina,53,Dormant / At-Risk,157,4.0,0.0
F04800,Chennai,Portugal,18,Dormant / At-Risk,61,1.0,0.0
F04801,Chennai,Argentina,34,Digital Browsers,38,5.0,0.0
F04802,Mumbai,Spain,36,Dormant / At-Risk,3,2.0,0.0
F04803,Ahmedabad,Portugal,22,Casual Followers,21,2.0,0.0
F04804,Delhi,Netherlands,28,Digital Browsers,49,5.0,0.0
F04805,Chennai,USA,26,Digital Browsers,46,4.0,0.0
F04806,Kolkata,France,30,Digital Browsers,162,4.0,0.0
F04807,Mumbai,Mexico,16,Dormant / At-Risk,107,3.0,0.0
F04808,Bengaluru,France,21,Digital Browsers,31,5.0,0.2
F04809,Hyderabad,Argentina,45,Casual Followers,64,4.0,0.0
F04810,Kolkata,Argentina,41,Digital Browsers,23,4.0,0.0
F04811,Bengaluru,Spain,29,Super Fans,280,2.0,0.0
F04812,Kolkata,Brazil,24,Dormant / At-Risk,115,3.0,0.0
F04813,Delhi,Germany,31,Digital Browsers,12,4.0,0.0
F04814,Kolkata,Mexico,34,Dormant / At-Risk,56,3.0,0.0
F04815,Delhi,Germany,19,Dormant / At-Risk,60,3.0,0.0
F04816,Kolkata,Argentina,29,Dormant / At-Risk,30,2.0,0.0
F04817,Ahmedabad,Argentina,34,Dormant / At-Risk,26,1.0,0.0
F04818,Chennai,Argentina,25,Dormant / At-Risk,105,2.0,0.0
F04819,Ahmedabad,England,31,Casual Followers,37,4.0,0.0
F04820,Delhi,England,28,Dormant / At-Risk,40,4.0,0.0
F04821,Kolkata,Brazil,32,Digital Browsers,10,4.0,0.0
F04822,Delhi,Belgium,29,Dormant / At-Risk,40,2.0,0.0
F04823,Delhi,Spain,16,Super Fans,697,2.0,0.0
F04824,Mumbai,Japan,36,Dormant / At-Risk,90,4.0,0.0
F04825,Pune,India,40,Dormant / At-Risk,121,1.0,0.0
F04826,Hyderabad,Portugal,35,Dormant / At-Risk,18,1.0,0.0
F04827,Chennai,France,39,Digital Browsers,31,6.0,0.0
F04828,Bengaluru,Brazil,43,Dormant / At-Risk,0,2.0,0.0
F04829,Ahmedabad,Argentina,42,Dormant / At-Risk,258,0.0,0.0
F04830,Bengaluru,Brazil,31,High Engagers,30,3.0,0.3333333333333333
F04831,Hyderabad,Portugal,32,Casual Followers,3,2.0,0.0
F04832,Hyderabad,Argentina,31,Dormant / At-Risk,5,3.0,0.0
F04833,Bengaluru,Japan,31,Casual Followers,108,3.0,0.0
F04834,Kolkata,England,38,Digital Browsers,74,6.0,0.0
F04835,Bengaluru,Brazil,24,Dormant / At-Risk,41,2.0,0.0
F04836,Kolkata,Brazil,46,Digital Browsers,51,5.0,0.0
F04837,Bengaluru,Argentina,18,High Engagers,0,4.0,0.25
F04838,Kolkata,France,33,Digital Browsers,127,8.0,0.0
F04839,Kolkata,Portugal,36,Digital Browsers,125,5.0,0.0
F04840,Kolkata,Brazil,38,Dormant / At-Risk,95,3.0,0.0
F04841,Bengaluru,Croatia,25,Dormant / At-Risk,17,1.0,0.0
F04842,Ahmedabad,Portugal,31,Digital Browsers,6,4.0,0.0
F04843,Chennai,Mexico,24,Dormant / At-Risk,128,3.0,0.0
F04844,Hyderabad,France,34,Dormant / At-Risk,45,2.0,0.0
F04845,Pune,Croatia,33,High Engagers,65,2.0,0.5
F04846,Delhi,Japan,45,High Engagers,0,5.0,0.4
F04847,Delhi,Brazil,31,Dormant / At-Risk,1,3.0,0.0
F04848,Hyderabad,Germany,32,Super Fans,469,4.0,0.0
F04849,Bengaluru,Brazil,33,Dormant / At-Risk,56,1.0,0.0
F04850,Hyderabad,Japan,40,High Engagers,22,3.0,0.3333333333333333
F04851,Hyderabad,Germany,28,Digital Browsers,9,4.0,0.0
F04852,Kolkata,France,32,Casual Followers,47,2.0,0.0
F04853,Delhi,England,34,Digital Browsers,7,8.0,0.0
F04854,Delhi,France,24,Super Fans,913,4.0,0.0
F04855,Hyderabad,England,20,Dormant / At-Risk,19,3.0,0.0
F04856,Pune,Belgium,22,High Engagers,85,3.0,0.3333333333333333
F04857,Pune,England,30,Dormant / At-Risk,204,1.0,0.0
F04858,Hyderabad,France,38,Digital Browsers,241,4.0,0.0
F04859,Chennai,Brazil,30,High Engagers,19,2.0,0.5
F04860,Hyderabad,Spain,37,Casual Followers,41,3.0,0.0
F04861,Kolkata,France,32,Dormant / At-Risk,70,3.0,0.0
F04862,Bengaluru,Germany,21,Digital Browsers,44,7.0,0.0
F04863,Delhi,Spain,27,Dormant / At-Risk,49,3.0,0.0
F04864,Pune,Mexico,41,Dormant / At-Risk,45,4.0,0.0
F04865,Delhi,Belgium,16,Super Fans,394,5.0,0.0
F04866,Kolkata,Morocco,26,High Engagers,6,6.0,0.3333333333333333
F04867,Chennai,France,30,Casual Followers,160,4.0,0.25
F04868,Pune,Germany,35,Dormant / At-Risk,17,3.0,0.0
F04869,Mumbai,Portugal,34,Dormant / At-Risk,27,1.0,0.0
F04870,Delhi,Morocco,16,Digital Browsers,7,5.0,0.2
F04871,Ahmedabad,Portugal,21,Dormant / At-Risk,8,1.0,0.0
F04872,Ahmedabad,Italy,33,Dormant / At-Risk,16,2.0,0.0
F04873,Bengaluru,India,25,Casual Followers,14,3.0,0.0
F04874,Pune,France,40,Dormant / At-Risk,33,3.0,0.0
F04875,Kolkata,Portugal,16,Digital Browsers,91,4.0,0.0
F04876,Pune,Germany,41,Dormant / At-Risk,26,3.0,0.0
F04877,Mumbai,Brazil,41,Dormant / At-Risk,75,3.0,0.0
F04878,Hyderabad,Portugal,27,High Engagers,46,6.0,0.3333333333333333
F04879,Bengaluru,Portugal,25,Casual Followers,34,1.0,0.0
F04880,Delhi,Brazil,21,Dormant / At-Risk,2,2.0,0.0
F04881,Bengaluru,Belgium,41,Digital Browsers,26,5.0,0.2
F04882,Bengaluru,Portugal,46,Casual Followers,192,3.0,0.0
F04883,Bengaluru,Portugal,35,High Engagers,15,4.0,0.25
F04884,Kolkata,France,35,Dormant / At-Risk,43,3.0,0.0
F04885,Bengaluru,Argentina,37,Dormant / At-Risk,51,3.0,0.0
F04886,Pune,Spain,34,High Engagers,99,4.0,0.25
F04887,Hyderabad,Germany,27,Super Fans,287,3.0,0.0
F04888,Ahmedabad,France,45,Digital Browsers,2,5.0,0.0
F04889,Mumbai,USA,19,Dormant / At-Risk,91,1.0,0.0
F04890,Bengaluru,Mexico,43,Dormant / At-Risk,50,4.0,0.0
F04891,Delhi,Brazil,24,Digital Browsers,43,4.0,0.0
F04892,Hyderabad,Spain,38,High Engagers,16,4.0,0.25
F04893,Kolkata,Argentina,23,Dormant / At-Risk,92,1.0,0.0
F04894,Hyderabad,England,39,Dormant / At-Risk,2,1.0,0.0
F04895,Kolkata,Spain,22,Casual Followers,34,4.0,0.0
F04896,Hyderabad,Brazil,30,Super Fans,259,4.0,0.0
F04897,Delhi,Portugal,35,Dormant / At-Risk,11,3.0,0.0
F04898,Mumbai,Portugal,25,Casual Followers,141,4.0,0.0
F04899,Delhi,Italy,22,Dormant / At-Risk,3,2.0,0.0
F04900,Pune,Croatia,33,Digital Browsers,47,7.0,0.0
F04901,Bengaluru,Mexico,22,Digital Browsers,52,6.0,0.16666666666666666
F04902,Chennai,Italy,34,Dormant / At-Risk,39,2.0,0.0
F04903,Pune,England,28,Casual Followers,9,5.0,0.0
F04904,Hyderabad,Portugal,31,Dormant / At-Risk,54,2.0,0.0
F04905,Bengaluru,Argentina,32,Casual Followers,52,1.0,0.0
F04906,Kolkata,England,46,High Engagers,0,4.0,0.25
F04907,Delhi,Morocco,17,Dormant / At-Risk,38,2.0,0.0
F04908,Kolkata,France,38,Digital Browsers,25,6.0,0.16666666666666666
F04909,Bengaluru,Spain,38,Dormant / At-Risk,98,1.0,0.0
F04910,Ahmedabad,India,34,Dormant / At-Risk,133,1.0,0.0
F04911,Bengaluru,Germany,39,Digital Browsers,7,6.0,0.0
F04912,Hyderabad,Japan,21,Dormant / At-Risk,34,1.0,0.0
F04913,Bengaluru,Netherlands,41,Digital Browsers,38,9.0,0.1111111111111111
F04914,Delhi,France,21,Dormant / At-Risk,114,1.0,0.0
F04915,Ahmedabad,Brazil,29,Casual Followers,70,2.0,0.0
F04916,Chennai,USA,24,Dormant / At-Risk,31,2.0,0.0
F04917,Mumbai,France,34,Casual Followers,7,4.0,0.0
F04918,Chennai,Germany,30,Dormant / At-Risk,136,0.0,0.0
F04919,Hyderabad,Portugal,40,Digital Browsers,5,6.0,0.0
F04920,Hyderabad,Argentina,26,Digital Browsers,13,7.0,0.0
F04921,Kolkata,Spain,35,Dormant / At-Risk,73,4.0,0.0
F04922,Pune,Argentina,28,Digital Browsers,34,4.0,0.0
F04923,Pune,France,23,Digital Browsers,30,4.0,0.0
F04924,Bengaluru,Italy,28,Casual Followers,30,1.0,0.0
F04925,Mumbai,USA,32,High Engagers,15,4.0,0.25
F04926,Chennai,Mexico,16,Super Fans,442,2.0,0.0
F04927,Chennai,Germany,17,Casual Followers,40,4.0,0.25
F04928,Hyderabad,USA,21,Dormant / At-Risk,6,0.0,0.0
F04929,Kolkata,Argentina,47,Dormant / At-Risk,44,3.0,0.0
F04930,Mumbai,Argentina,22,Dormant / At-Risk,26,0.0,0.0
F04931,Delhi,Netherlands,21,High Engagers,52,2.0,0.5
F04932,Mumbai,Germany,20,Dormant / At-Risk,65,1.0,0.0
F04933,Bengaluru,Argentina,32,Dormant / At-Risk,24,4.0,0.0
F04934,Mumbai,Spain,16,Dormant / At-Risk,120,0.0,0.0
F04935,Bengaluru,France,26,Dormant / At-Risk,40,2.0,0.0
F04936,Mumbai,England,36,Casual Followers,23,3.0,0.0
F04937,Pune,USA,30,High Engagers,184,1.0,1.0
F04938,Pune,Portugal,19,Dormant / At-Risk,96,3.0,0.0
F04939,Delhi,Argentina,22,High Engagers,70,3.0,0.3333333333333333
F04940,Bengaluru,France,46,Dormant / At-Risk,63,2.0,0.0
F04941,Ahmedabad,USA,27,Digital Browsers,49,5.0,0.0
F04942,Bengaluru,England,24,Dormant / At-Risk,44,2.0,0.0
F04943,Kolkata,Spain,28,Digital Browsers,66,4.0,0.0
F04944,Chennai,Mexico,23,Digital Browsers,16,7.0,0.0
F04945,Hyderabad,Portugal,20,Digital Browsers,29,4.0,0.0
F04946,Hyderabad,Spain,39,Digital Browsers,163,5.0,0.0
F04947,Bengaluru,Belgium,40,Casual Followers,3,3.0,0.0
F04948,Chennai,Italy,48,Digital Browsers,63,4.0,0.0
F04949,Delhi,Japan,30,Dormant / At-Risk,14,1.0,0.0
F04950,Kolkata,Spain,27,Digital Browsers,11,4.0,0.0
F04951,Hyderabad,Brazil,37,High Engagers,12,2.0,0.5
F04952,Pune,Argentina,44,Casual Followers,19,4.0,0.0
F04953,Hyderabad,Mexico,16,Dormant / At-Risk,90,2.0,0.0
F04954,Pune,Spain,28,Digital Browsers,2,8.0,0.0
F04955,Bengaluru,Germany,25,Casual Followers,1,4.0,0.0
F04956,Ahmedabad,Croatia,32,Dormant / At-Risk,83,2.0,0.0
F04957,Mumbai,USA,42,Super Fans,530,2.0,0.0
F04958,Pune,Croatia,34,Digital Browsers,13,9.0,0.0
F04959,Chennai,Portugal,41,Casual Followers,43,2.0,0.0
F04960,Pune,Brazil,29,Digital Browsers,81,4.0,0.0
F04961,Chennai,Brazil,18,High Engagers,42,3.0,0.3333333333333333
F04962,Ahmedabad,Brazil,40,Digital Browsers,80,4.0,0.0
F04963,Pune,Spain,35,Casual Followers,0,3.0,0.0
F04964,Chennai,Spain,27,Digital Browsers,21,4.0,0.0
F04965,Chennai,Japan,21,Dormant / At-Risk,18,3.0,0.0
F04966,Hyderabad,USA,41,High Engagers,53,3.0,0.3333333333333333
F04967,Chennai,Brazil,46,Dormant / At-Risk,9,1.0,0.0
F04968,Hyderabad,Spain,38,Dormant / At-Risk,4,2.0,0.0
F04969,Hyderabad,Portugal,27,Dormant / At-Risk,8,1.0,0.0
F04970,Kolkata,Japan,31,High Engagers,43,2.0,0.5
F04971,Delhi,Japan,31,Dormant / At-Risk,123,1.0,0.0
F04972,Bengaluru,Italy,24,Super Fans,311,3.0,0.0
F04973,Bengaluru,England,37,Dormant / At-Risk,101,2.0,0.0
F04974,Ahmedabad,Brazil,16,Casual Followers,13,4.0,0.0
F04975,Mumbai,Mexico,29,Casual Followers,87,4.0,0.0
F04976,Hyderabad,Germany,22,Dormant / At-Risk,36,2.0,0.0
F04977,Pune,Mexico,24,Casual Followers,65,2.0,0.0
F04978,Mumbai,Italy,37,Dormant / At-Risk,2,2.0,0.0
F04979,Ahmedabad,Germany,46,Casual Followers,146,2.0,0.0
F04980,Kolkata,England,38,Digital Browsers,12,5.0,0.0
F04981,Chennai,Germany,24,Digital Browsers,81,7.0,0.14285714285714285
F04982,Chennai,Spain,25,Casual Followers,12,1.0,0.0
F04983,Bengaluru,Brazil,37,Dormant / At-Risk,25,4.0,0.0
F04984,Hyderabad,England,27,Dormant / At-Risk,15,3.0,0.0
F04985,Chennai,Belgium,24,Digital Browsers,259,5.0,0.0
F04986,Pune,Mexico,31,Digital Browsers,167,6.0,0.16666666666666666
F04987,Delhi,France,31,Dormant / At-Risk,30,2.0,0.0
F04988,Bengaluru,France,26,High Engagers,111,4.0,0.25
F04989,Kolkata,Croatia,16,Digital Browsers,27,5.0,0.2
F04990,Kolkata,Argentina,16,Digital Browsers,28,4.0,0.0
F04991,Kolkata,Mexico,41,High Engagers,10,4.0,0.25
F04992,Chennai,Spain,16,Dormant / At-Risk,12,0.0,0.0
F04993,Chennai,Brazil,17,Digital Browsers,195,7.0,0.14285714285714285
F04994,Chennai,Morocco,18,Dormant / At-Risk,111,1.0,0.0
F04995,Bengaluru,Croatia,25,Dormant / At-Risk,54,2.0,0.0
F04996,Kolkata,Japan,19,Digital Browsers,53,5.0,0.0
F04997,Bengaluru,France,28,Dormant / At-Risk,39,1.0,0.0
F04998,Ahmedabad,Portugal,34,Digital Browsers,1,4.0,0.0
F04999,Mumbai,Japan,16,Casual Followers,6,5.0,0.0
F05000,Kolkata,Germany,42,High Engagers,5,1.0,1.0
F05001,Pune,Brazil,30,High Engagers,5,4.0,0.25
F05002,Bengaluru,Morocco,43,Digital Browsers,63,4.0,0.0
F05003,Delhi,Morocco,34,Casual Followers,64,4.0,0.0
F05004,Chennai,Spain,18,Casual Followers,2,3.0,0.0
F05005,Delhi,Argentina,41,High Engagers,41,3.0,0.3333333333333333
F05006,Chennai,England,29,Dormant / At-Risk,95,2.0,0.0
F05007,Ahmedabad,England,16,Casual Followers,40,2.0,0.0
F05008,Bengaluru,Portugal,44,Casual Followers,19,3.0,0.0
F05009,Kolkata,England,32,Casual Followers,35,2.0,0.0
F05010,Ahmedabad,USA,40,Dormant / At-Risk,36,3.0,0.0
F05011,Kolkata,India,22,Dormant / At-Risk,63,3.0,0.0
F05012,Chennai,Italy,38,Dormant / At-Risk,17,0.0,0.0
F05013,Hyderabad,Germany,19,Digital Browsers,6,4.0,0.0
F05014,Pune,USA,23,Digital Browsers,19,8.0,0.125
F05015,Ahmedabad,Japan,39,Casual Followers,11,4.0,0.0
F05016,Ahmedabad,Spain,25,Dormant / At-Risk,47,1.0,0.0
F05017,Delhi,Germany,34,Dormant / At-Risk,27,3.0,0.0
F05018,Bengaluru,Germany,17,Casual Followers,2,2.0,0.0
F05019,Delhi,India,26,Digital Browsers,43,5.0,0.0
F05020,Delhi,Portugal,35,High Engagers,81,3.0,0.3333333333333333
F05021,Pune,Argentina,23,Dormant / At-Risk,4,2.0,0.0
F05022,Bengaluru,Spain,18,Dormant / At-Risk,16,3.0,0.0
F05023,Hyderabad,Spain,22,Casual Followers,58,3.0,0.0
F05024,Delhi,Germany,27,Digital Browsers,88,6.0,0.0
F05025,Hyderabad,England,23,Dormant / At-Risk,44,0.0,0.0
F05026,Chennai,India,30,Casual Followers,20,2.0,0.0
F05027,Pune,Japan,29,Dormant / At-Risk,87,3.0,0.0
F05028,Chennai,England,31,Digital Browsers,53,4.0,0.0
F05029,Pune,France,38,Digital Browsers,118,4.0,0.0
F05030,Bengaluru,Morocco,29,Digital Browsers,16,5.0,0.0
F05031,Chennai,Argentina,40,Casual Followers,69,2.0,0.0
F05032,Bengaluru,Germany,33,Digital Browsers,30,6.0,0.0
F05033,Bengaluru,Brazil,18,Dormant / At-Risk,65,2.0,0.0
F05034,Mumbai,Spain,29,Digital Browsers,158,4.0,0.0
F05035,Mumbai,India,33,High Engagers,20,6.0,0.3333333333333333
F05036,Ahmedabad,France,34,Digital Browsers,0,5.0,0.2
F05037,Hyderabad,Japan,30,Digital Browsers,8,4.0,0.0
F05038,Pune,Germany,17,High Engagers,97,2.0,0.5
F05039,Delhi,Germany,39,High Engagers,14,4.0,0.25
F05040,Chennai,Argentina,26,Dormant / At-Risk,15,3.0,0.0
F05041,Pune,Portugal,27,Dormant / At-Risk,124,2.0,0.0
F05042,Kolkata,Morocco,22,High Engagers,65,5.0,0.4
F05043,Delhi,France,23,Digital Browsers,20,4.0,0.0
F05044,Chennai,Croatia,27,High Engagers,28,2.0,0.5
F05045,Bengaluru,Japan,31,Digital Browsers,171,5.0,0.0
F05046,Delhi,Brazil,36,Dormant / At-Risk,163,3.0,0.0
F05047,Pune,India,16,Dormant / At-Risk,14,0.0,0.0
F05048,Chennai,India,22,Casual Followers,83,3.0,0.0
F05049,Mumbai,England,40,High Engagers,25,2.0,0.5
F05050,Bengaluru,Argentina,19,Digital Browsers,213,5.0,0.0
F05051,Pune,Japan,43,Casual Followers,72,4.0,0.0
F05052,Kolkata,Netherlands,22,Dormant / At-Risk,142,1.0,0.0
F05053,Chennai,England,28,Dormant / At-Risk,16,1.0,0.0
F05054,Kolkata,Portugal,30,Digital Browsers,18,6.0,0.0
F05055,Ahmedabad,Brazil,42,High Engagers,49,2.0,0.5
F05056,Chennai,Brazil,24,Casual Followers,34,2.0,0.0
F05057,Hyderabad,Portugal,16,Dormant / At-Risk,14,1.0,0.0
F05058,Mumbai,India,43,Dormant / At-Risk,44,4.0,0.0
F05059,Chennai,Belgium,31,High Engagers,0,4.0,0.25
F05060,Delhi,Brazil,32,Dormant / At-Risk,51,0.0,0.0
F05061,Ahmedabad,Germany,45,Digital Browsers,83,6.0,0.0
F05062,Chennai,Croatia,43,Dormant / At-Risk,106,3.0,0.0
F05063,Delhi,England,31,Digital Browsers,5,4.0,0.0
F05064,Ahmedabad,Portugal,29,Digital Browsers,59,5.0,0.0
F05065,Ahmedabad,India,34,Dormant / At-Risk,13,2.0,0.0
F05066,Pune,Italy,25,Digital Browsers,181,6.0,0.0
F05067,Chennai,Portugal,19,Casual Followers,2,2.0,0.0
F05068,Mumbai,England,32,High Engagers,10,3.0,0.3333333333333333
F05069,Chennai,Japan,30,Dormant / At-Risk,92,1.0,0.0
F05070,Chennai,Japan,21,Dormant / At-Risk,106,2.0,0.0
F05071,Delhi,Portugal,21,High Engagers,70,6.0,0.3333333333333333
F05072,Ahmedabad,France,19,Digital Browsers,14,4.0,0.0
F05073,Ahmedabad,Germany,33,Casual Followers,15,3.0,0.0
F05074,Pune,Japan,17,Casual Followers,99,3.0,0.0
F05075,Delhi,France,26,Digital Browsers,11,5.0,0.0
F05076,Mumbai,France,39,Digital Browsers,83,5.0,0.2
F05077,Mumbai,Germany,23,Digital Browsers,114,6.0,0.16666666666666666
F05078,Ahmedabad,Morocco,16,Digital Browsers,95,4.0,0.0
F05079,Pune,Italy,20,Dormant / At-Risk,39,1.0,0.0
F05080,Mumbai,England,27,Digital Browsers,14,6.0,0.16666666666666666
F05081,Hyderabad,France,32,Digital Browsers,132,4.0,0.0
F05082,Hyderabad,England,45,Casual Followers,40,1.0,0.0
F05083,Ahmedabad,Portugal,24,Digital Browsers,95,4.0,0.0
F05084,Mumbai,Spain,40,Dormant / At-Risk,71,2.0,0.0
F05085,Pune,Portugal,35,Dormant / At-Risk,110,3.0,0.0
F05086,Hyderabad,Portugal,24,Casual Followers,64,4.0,0.25
F05087,Ahmedabad,England,25,Digital Browsers,52,6.0,0.0
F05088,Hyderabad,Portugal,42,Casual Followers,116,1.0,0.0
F05089,Ahmedabad,Netherlands,26,Dormant / At-Risk,28,1.0,0.0
F05090,Mumbai,Brazil,31,Casual Followers,75,1.0,0.0
F05091,Ahmedabad,Germany,48,Dormant / At-Risk,8,0.0,0.0
F05092,Delhi,Brazil,27,Digital Browsers,63,5.0,0.0
F05093,Ahmedabad,Japan,40,Dormant / At-Risk,180,1.0,0.0
F05094,Chennai,Portugal,29,Dormant / At-Risk,76,3.0,0.0
F05095,Pune,Belgium,24,High Engagers,4,4.0,0.25
F05096,Hyderabad,Spain,16,Dormant / At-Risk,11,2.0,0.0
F05097,Delhi,Spain,26,Dormant / At-Risk,2,2.0,0.0
F05098,Pune,Mexico,25,Digital Browsers,13,7.0,0.0
F05099,Ahmedabad,Italy,48,Dormant / At-Risk,76,3.0,0.0
F05100,Mumbai,Argentina,16,Dormant / At-Risk,25,2.0,0.0
F05101,Mumbai,France,47,Dormant / At-Risk,33,2.0,0.0
F05102,Pune,Netherlands,29,Dormant / At-Risk,59,3.0,0.0
F05103,Pune,Spain,16,Casual Followers,214,2.0,0.0
F05104,Hyderabad,Brazil,38,Dormant / At-Risk,64,2.0,0.0
F05105,Kolkata,Argentina,38,Digital Browsers,58,5.0,0.0
F05106,Pune,Portugal,25,Casual Followers,57,2.0,0.0
F05107,Delhi,Germany,27,Dormant / At-Risk,220,2.0,0.0
F05108,Hyderabad,England,23,Dormant / At-Risk,98,1.0,0.0
F05109,Pune,USA,29,Dormant / At-Risk,32,0.0,0.0
F05110,Kolkata,England,41,Digital Browsers,4,4.0,0.0
F05111,Hyderabad,Spain,48,Dormant / At-Risk,59,3.0,0.0
F05112,Pune,Belgium,28,Casual Followers,29,3.0,0.0
F05113,Kolkata,England,31,Dormant / At-Risk,126,2.0,0.0
F05114,Pune,Japan,22,Dormant / At-Risk,106,3.0,0.0
F05115,Delhi,Germany,43,Dormant / At-Risk,232,2.0,0.0
F05116,Mumbai,Germany,26,Casual Followers,5,1.0,0.0
F05117,Pune,Germany,34,Casual Followers,93,1.0,0.0
F05118,Kolkata,Spain,17,Dormant / At-Risk,138,2.0,0.0
F05119,Delhi,Argentina,30,Digital Browsers,103,8.0,0.0
F05120,Hyderabad,Croatia,36,Casual Followers,51,1.0,0.0
F05121,Mumbai,Brazil,32,High Engagers,27,3.0,0.3333333333333333
F05122,Kolkata,Argentina,16,Dormant / At-Risk,25,2.0,0.0
F05123,Kolkata,Netherlands,40,Casual Followers,173,2.0,0.0
F05124,Mumbai,Japan,20,Dormant / At-Risk,9,0.0,0.0
F05125,Chennai,England,44,Dormant / At-Risk,3,0.0,0.0
F05126,Mumbai,Belgium,39,Dormant / At-Risk,53,3.0,0.0
F05127,Ahmedabad,Brazil,27,High Engagers,55,2.0,0.5
F05128,Delhi,Germany,16,Digital Browsers,24,7.0,0.0
F05129,Pune,Spain,25,Dormant / At-Risk,21,1.0,0.0
F05130,Chennai,Netherlands,18,Casual Followers,113,4.0,0.0
F05131,Delhi,Argentina,24,Dormant / At-Risk,3,3.0,0.0
F05132,Chennai,USA,33,Dormant / At-Risk,65,3.0,0.0
F05133,Kolkata,USA,32,Dormant / At-Risk,45,1.0,0.0
F05134,Delhi,Croatia,36,Super Fans,382,3.0,0.0
F05135,Chennai,Brazil,41,Digital Browsers,5,8.0,0.0
F05136,Chennai,Belgium,40,Dormant / At-Risk,72,1.0,0.0
F05137,Kolkata,Portugal,37,Dormant / At-Risk,8,2.0,0.0
F05138,Chennai,England,32,Digital Browsers,72,4.0,0.0
F05139,Delhi,Spain,41,Digital Browsers,13,6.0,0.0
F05140,Pune,England,16,Dormant / At-Risk,16,2.0,0.0
F05141,Pune,Brazil,36,High Engagers,67,3.0,0.3333333333333333
F05142,Pune,France,29,Digital Browsers,121,6.0,0.0
F05143,Kolkata,Germany,40,Casual Followers,4,3.0,0.0
F05144,Hyderabad,Germany,42,Digital Browsers,2,4.0,0.0
F05145,Delhi,Germany,26,Dormant / At-Risk,53,2.0,0.0
F05146,Mumbai,Germany,36,Dormant / At-Risk,20,3.0,0.0
